web-scraper-order,web-scraper-start-url,faculties,faculties-href,courses,courses-href,conditions
"1560500945-5275","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","ARTS3220
      6 UOC
      Asian Cities: Studies in History, Culture and Trade","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/ARTS3220/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: 48 UOC overall, including 6 UOC at level 1 and 6 UOC at level 2 in one of the following streams, Asian Studies or History. Or 48 UOC overall and enrolment in an International Studies single or dual program (2017 onwards)"
"1560500965-5285","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","ARTS3123
      6 UOC
      Solo Performance Making","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/ARTS3123/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: 48 UOC overall, including 6 UOC at level 1 and 6 UOC at level 2 in one of the following streams, Dance Studies or Theatre & Performance Studies"
"1560497755-3767","https://www.handbook.unsw.edu.au/","UNSW Business School","https://www.handbook.unsw.edu.au/UnswBusinessSchool/browse?id=5a3a1d4f4f4d97404aa6eb4f0310c77a","COMM3030
      6 UOC
      Social Entrepreneurship Practicum","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/COMM3030/?browseByFaculty=UnswBusinessSchool&","Students must be on 'GOOD' academic standing"
"1560497250-3526","https://www.handbook.unsw.edu.au/","UNSW Canberra at ADFA","https://www.handbook.unsw.edu.au/UnswCanberraAtAdfa/browse?id=5fa56ceb4f0093004aa6eb4f0310c7ad","ZBUS4001
      6 UOC
      Literature Review (Honours)","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/ZBUS4001/?browseByFaculty=UnswCanberraAtAdfa&","null"
"1560498561-4125","https://www.handbook.unsw.edu.au/","Faculty of Law","https://www.handbook.unsw.edu.au/FacultyOfLaw/browse?id=57a56ceb4f0093004aa6eb4f0310c7b0","LAWS3751
      6 UOC
      Business Taxation","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/LAWS3751/?browseByFaculty=FacultyOfLaw&","Prerequisite: Completion of 78 UOC in LAWS courses. Exclusion: TABL2751"
"1560500357-4985","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","EDST6955
      6 UOC
      Chemistry Method 2","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/EDST6955/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: EDST6925. Corerequisite: EDST6760"
"1560497270-3535","https://www.handbook.unsw.edu.au/","UNSW Canberra at ADFA","https://www.handbook.unsw.edu.au/UnswCanberraAtAdfa/browse?id=5fa56ceb4f0093004aa6eb4f0310c7ad","ZBUS3103
      6 UOC
      Human Resource Management","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/ZBUS3103/?browseByFaculty=UnswCanberraAtAdfa&","null"
"1560501063-5333","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","ARTS2821
      6 UOC
      Comparative Politics and Colonialism: Processes of Resistance, Justice and Transition","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/ARTS2821/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: 24 units of credit at Level 1"
"1560500624-5117","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","ARTS4906
      18 UOC
      European Studies Honours","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/ARTS4906/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: Enrolment in the European Studies honours program"
"1560500186-4901","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","MUSC4013
      6 UOC
      Music Creative Practice Honours Project","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/MUSC4013/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: Enrolment in a single or double Music (Honours) program"
"1560498404-4082","https://www.handbook.unsw.edu.au/","Faculty of Medicine","https://www.handbook.unsw.edu.au/FacultyOfMedicine/browse?id=5fa56ceb4f0093004aa6eb4f0310c7b0","HESC4561
      6 UOC
      Research Internship A","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/HESC4561/?browseByFaculty=FacultyOfMedicine&","Prerequisites: MATH1041, HESC4501 and WAM equal or above 65"
"1560499427-4544","https://www.handbook.unsw.edu.au/","Faculty of Engineering","https://www.handbook.unsw.edu.au/FacultyOfEngineering/browse?id=5fa56ceb4f0093004aa6eb4f0310c7af","CEIC3006
      6 UOC
      Process Dynamics and Control","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/CEIC3006/?browseByFaculty=FacultyOfEngineering&","Pre-requisites: CEIC2000, MATH2018 or MATH2019, MATH2089"
"1560501236-5418","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","ARTS2121
      6 UOC
      Theatre and Current Events","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/ARTS2121/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: 24 units of credit at Level 1"
"1560500462-5037","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","EDST6724
      6 UOC
      Extension History Method 1","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/EDST6724/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: 78 units of credit overall, including EDST2002, and enrolment in program 4053 or 4054"
"1560501045-5324","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","ARTS2877
      6 UOC
      Technologies, Culture, Society","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/ARTS2877/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: 24 units of credit at Level 1"
"1560501265-5432","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","ARTS2050
      6 UOC
      Academic Writing for the Humanities","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/ARTS2050/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: 12uoc at Level 1, and enrolment in an Arts and Social Sciences or Art and Design single or dual award program. Excluded: ARTS5503"
"1560498348-4054","https://www.handbook.unsw.edu.au/","Faculty of Medicine","https://www.handbook.unsw.edu.au/FacultyOfMedicine/browse?id=5fa56ceb4f0093004aa6eb4f0310c7b0","MFAC3505
      10 UOC
      Obstetrics and Gynaecology","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/MFAC3505/?browseByFaculty=FacultyOfMedicine&","null"
"1560500401-5007","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","EDST6760
      6 UOC
      Professional Experience 1","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/EDST6760/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: EDST2002, EDST4084, 12 uoc Teaching Method 1 courses, and enrolment in an Education program. Students must have passed the Literacy and Numeracy Test for Initial Teacher Education"
"1560498364-4062","https://www.handbook.unsw.edu.au/","Faculty of Medicine","https://www.handbook.unsw.edu.au/FacultyOfMedicine/browse?id=5fa56ceb4f0093004aa6eb4f0310c7b0","MFAC2512
      0 UOC
      Phase 2 Integrated Clinical Assessment","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/MFAC2512/?browseByFaculty=FacultyOfMedicine&","Prerequisite: MFAC1511,MFAC1512,MFAC1513"
"1560500118-4868","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","SOCW4017
      6 UOC
      Social Work Practice Level 4 Placement A","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/SOCW4017/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: SOCW4003, SOCW4011, SOCW4012, and enrolment in a Social Work program. Corequisite: SOCW4013. Equivalent: SOCW4014, SOCW4001"
"1560497634-3708","https://www.handbook.unsw.edu.au/","UNSW Business School","https://www.handbook.unsw.edu.au/UnswBusinessSchool/browse?id=5a3a1d4f4f4d97404aa6eb4f0310c77a","ECON4301
      6 UOC
      Industrial Organisation","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/ECON4301/?browseByFaculty=UnswBusinessSchool&","Admission to Economics Honours (program 4502 or stream ECONFH4501)"
"1560497666-3723","https://www.handbook.unsw.edu.au/","UNSW Business School","https://www.handbook.unsw.edu.au/UnswBusinessSchool/browse?id=5a3a1d4f4f4d97404aa6eb4f0310c77a","ECON4103
      6 UOC
      Advanced Macroeconomic Analysis","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/ECON4103/?browseByFaculty=UnswBusinessSchool&","Admission to Economics Honours (program 4502 or stream ECONFH4501)"
"1560500151-4884","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","SOCW2006
      6 UOC
      Social Work Practice - Community Work","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/SOCW2006/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: SOCW1001 and enrolment in a Social Work Program"
"1560501196-5398","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","ARTS2272
      6 UOC
      The European World, 1500-1800","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/ARTS2272/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: 24 units of credit at Level 1"
"1560497682-3731","https://www.handbook.unsw.edu.au/","UNSW Business School","https://www.handbook.unsw.edu.au/UnswBusinessSchool/browse?id=5a3a1d4f4f4d97404aa6eb4f0310c77a","ECON3124
      6 UOC
      Behavioural Economics","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/ECON3124/?browseByFaculty=UnswBusinessSchool&","Prerequisite: ECON2101"
"1560500170-4893","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","MUSC4104
      6 UOC
      Advanced Studies in Music History & Culture 2","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/MUSC4104/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: MUSC4103"
"1560498117-3942","https://www.handbook.unsw.edu.au/","Faculty of Science","https://www.handbook.unsw.edu.au/FacultyOfScience/browse?id=57a56ceb4f0093004aa6eb4f0310c7ae","AVIA3112
      6 UOC
      Air Transport Aerodynamics and Aircraft Systems","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/AVIA3112/?browseByFaculty=FacultyOfScience&","Prerequisite: AVIA2117"
"1560499530-4595","https://www.handbook.unsw.edu.au/","Faculty of Engineering","https://www.handbook.unsw.edu.au/FacultyOfEngineering/browse?id=5fa56ceb4f0093004aa6eb4f0310c7af","BIOM4951
      4 UOC
      Research Thesis A","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/BIOM4951/?browseByFaculty=FacultyOfEngineering&","Prerequisite: Completion of 126 UOC and completion of 3rd year core"
"1560498046-3907","https://www.handbook.unsw.edu.au/","Faculty of Science","https://www.handbook.unsw.edu.au/FacultyOfScience/browse?id=57a56ceb4f0093004aa6eb4f0310c7ae","BABS4053
      24 UOC
      Biotechnology Research Project","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/BABS4053/?browseByFaculty=FacultyOfScience&","Prerequisite: Completion of 144 UOC of courses in the 3052 Bachelor of Science (Biotechnology) program."
"1560501742-5664","https://www.handbook.unsw.edu.au/","Faculty of Art & Design","https://www.handbook.unsw.edu.au/FacultyOfArtDesign/browse?id=57a56ceb4f0093004aa6eb4f0310c7af","DART4202
      12 UOC
      Media Arts Honours Research Project 2","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/DART4202/?browseByFaculty=FacultyOfArtDesign&","Must have completed DART4201"
"1560498084-3926","https://www.handbook.unsw.edu.au/","Faculty of Science","https://www.handbook.unsw.edu.au/FacultyOfScience/browse?id=57a56ceb4f0093004aa6eb4f0310c7ae","BABS1202
      6 UOC
      Applied Biomolecular Sciences","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/BABS1202/?browseByFaculty=FacultyOfScience&","null"
"1560500056-4852","https://www.handbook.unsw.edu.au/","Faculty of Built Environment","https://www.handbook.unsw.edu.au/FacultyOfBuiltEnvironment/browse?id=5fa56ceb4f0093004aa6eb4f0310c7ae","ARCH1121
                      6 UOC
                    Architectural History and Theory 1","https://www.handbook.unsw.edu.au/undergraduate/courses/2019/ARCH1121/?browseByFaculty=FacultyOfBuiltEnvironment&","Currently enrolled in program 3261 Architectural Studies, 3268 Computational Design, or 3635 Civil Engineering with Architecture (Hons)"
"1560500418-5015","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","EDST6750
      6 UOC
      Dance Method 2","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/EDST6750/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: EDST6720. Corerequisite: EDST6760"
"1560499679-4665","https://www.handbook.unsw.edu.au/","Faculty of Built Environment","https://www.handbook.unsw.edu.au/FacultyOfBuiltEnvironment/browse?id=5fa56ceb4f0093004aa6eb4f0310c7ae","LAND2142
      6 UOC
      Landscape Architecture Communication 2","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/LAND2142/?browseByFaculty=FacultyOfBuiltEnvironment&","Pre-requisite: LAND1141"
"1560500468-5040","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","EDST6720
      6 UOC
      Dance Method 1","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/EDST6720/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: 78 units of credit overall, including EDST2002, and enrolment in program 4054"
"1560498714-4200","https://www.handbook.unsw.edu.au/","Faculty of Law","https://www.handbook.unsw.edu.au/FacultyOfLaw/browse?id=57a56ceb4f0093004aa6eb4f0310c7b0","LAWS3231
      6 UOC
      Work Health and Safety Law","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/LAWS3231/?browseByFaculty=FacultyOfLaw&","Prerequisite: Completion of 78 UOC in LAWS courses."
"1560498727-4206","https://www.handbook.unsw.edu.au/","Faculty of Law","https://www.handbook.unsw.edu.au/FacultyOfLaw/browse?id=57a56ceb4f0093004aa6eb4f0310c7b0","LAWS3196
      6 UOC
      Designing Technology Solutions for Access to Justice","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/LAWS3196/?browseByFaculty=FacultyOfLaw&","Prerequisite: Completion of 78 UOC in LAWS courses."
"1560501004-5304","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","ARTS3052
      6 UOC
      English Internship","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/ARTS3052/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: 72 units of credit overall including 18 units of credit in English courses and enrolment in an English major or minor"
"1560498400-4080","https://www.handbook.unsw.edu.au/","Faculty of Medicine","https://www.handbook.unsw.edu.au/FacultyOfMedicine/browse?id=5fa56ceb4f0093004aa6eb4f0310c7b0","HESC4611
      6 UOC
      Clinical Practicum A","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/HESC4611/?browseByFaculty=FacultyOfMedicine&","Prerequisites:  HESC3504, HESC3541, HESC3532, HESC3592"
"1560497367-3577","https://www.handbook.unsw.edu.au/","UNSW Business School","https://www.handbook.unsw.edu.au/UnswBusinessSchool/browse?id=5a3a1d4f4f4d97404aa6eb4f0310c77a","MGMT2726
      6 UOC
      Business Ethics and Sustainability","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/MGMT2726/?browseByFaculty=UnswBusinessSchool&","null"
"1560500421-5017","https://www.handbook.unsw.edu.au/","Faculty of Arts and Social Sciences","https://www.handbook.unsw.edu.au/FacultyOfArtsAndSocialSciences/browse?id=d7a56ceb4f0093004aa6eb4f0310c7ac","EDST6748
      6 UOC
      Korean Method 2","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/EDST6748/?browseByFaculty=FacultyOfArtsAndSocialSciences&","Prerequisite: EDST6718. Corerequisite: EDST6760"
"1560499160-4412","https://www.handbook.unsw.edu.au/","Faculty of Engineering","https://www.handbook.unsw.edu.au/FacultyOfEngineering/browse?id=5fa56ceb4f0093004aa6eb4f0310c7af","CVEN3203
      6 UOC
      Applied Geotechnics and Engineering Geology","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/CVEN3203/?browseByFaculty=FacultyOfEngineering&","Prerequisite:CVEN2201 or CVEN3202"
"1560501528-5558","https://www.handbook.unsw.edu.au/","Faculty of Art & Design","https://www.handbook.unsw.edu.au/FacultyOfArtDesign/browse?id=57a56ceb4f0093004aa6eb4f0310c7af","SDES2402
      6 UOC
      Textiles, Art and the Everyday","https://www.handbook.unsw.edu.au/Undergraduate/courses/2019/SDES2402/?browseByFaculty=FacultyOfArtDesign&","null"
